title,content,url,cnt,source,keyword,image,createdAt,priority
Mqtt Stress Test,아래의 링크의 글을 읽고 오시면 이 글을 읽는데 도움이 됩니다.(아마도?) MQTT 적용을 통한 중계시스템 개선 조만간 Mqtt를 사용하는 새로운 업주용 솔루션이 늦어도 올해안에는 출시될 예정입니다.  그동안 RESTFul API 기반의 주문정보 조회시스템은 안정적으로 잘 동작했으나 Multi Agent기반으로 확장하기에는 태생적인 한계로 몇가지 문제점을 ...,http://woowabros.github.io/experience/2017/08/28/mqtt_stress_test.html,0,woowabros,"machinelearning,python,classification",,2017-08-28,0
Hystrix! API Gateway를 도와줘!,안녕하세요. 배민FRESH 서비스를 개발하고 있는 조건희입니다.오늘은 API Gateway를 사용하면서 겪은 뼈아픈(?) 장애 사례와 해결 과정을 간단히 공유하고자 합니다. 너무 자세하게 쓰지는 않았습니다. 관련된 링크를 충분히 공유하오니 양해 부탁드립니다.어느 날 저녁 평소보다 많은 트래픽이 갑자기 유입됩니다. 보통 마케팅이나 모바일 앱 푸시 일정이 공유...,http://woowabros.github.io/experience/2017/08/21/hystrix-tunning.html,0,woowabros,docker,,2017-08-21,0
개발환경을 한 방에! 쉘 스크립트의 힘,"안녕하세요. 우아한형제들 서비스개발실 주문시스템개발팀의 라태웅입니다.어느 개발 조직이건 새로운 사람이 들어오면 그 사람의 PC에 새롭게 개발 환경을 셋팅해야 합니다.이 때, 저는 세 가지 경우를 경험했는데요.1번의 문제는 문서가 노후화되고 사람이 이해하기 쉽게, 따라하기 쉽게 작성하기가 어렵다는 단점이 있습니다.2번의 문제는 전달자가 헷갈리거나 오래되어 잊...",http://woowabros.github.io/tools/2017/08/17/ost_bash.html,0,woowabros,"mysql,database,bootstrap,frontend,php,backend",,2017-08-17,0
MQTT 적용을 통한 중계시스템 개선,주문중계채널은 개별 디바이스들이 중계서버에 일정시간에 한번씩 API polling을 하는 구조로 운영되고 있습니다.  신규주문 뿐만 아니라 주문의 취소나 상태변경과 같은 정보를 전달 받기 위해 API polling을 수행합니다.  바로결제 이용 업소와 바로결제 주문건의 증가에 따라 채널별 디바이스에서 polling이 가파르게 증가하고 있습니다. 이러한 po...,http://woowabros.github.io/experience/2017/08/11/ost_mqtt_broker.html,0,woowabros,,,2017-08-11,0
Elastic Beanstalk Configuration files(.ebextensions),"사내 서버 인프라가 거의 대부분 AWS 환경으로 넘어가면서 신규로 구축되는 많은 시스템들이 배포 및 확장, 관리등의 용이성 때문에 Elastic Beanstalk 으로 구축되고 있습니다. 제 경우에도 AWS 환경에서 신규로 구촉했던 BROS 2.0/신배라/주문지면개편 세 프로젝트 모두 Elastic Beanstalk 을 이용하여 환경을 구축했습니다. 하지만...",http://woowabros.github.io/woowabros/2017/08/07/ebextension.html,0,woowabros,,,2017-08-07,0
인(人)턴(Turn) - 당신 인생의 전환점,"흔히 인턴이라고 하면 단기간 회사에서 정식 구성원이 되기 위해 실습 훈련을 밟는 일원을 말합니다. 말이 실습 훈련이지 막상 회사에 가면 짧게는 2개월, 길게는 6개월, 1년 동안 제대로 된 실습 훈련을 받지는 못합니다. 개발자라면 이는 더 더욱 힘듭니다. 개발자에게 2 개월의 하계 인턴이라는 제도는 이도저도 할 수 없는 어중간한 기간일 수 밖에 없습니다. ...",http://woowabros.github.io/woowabros/2017/08/02/woowa-techcamp.html,0,woowabros,,,2017-08-02,0
Swift가 진화하는 법,"안녕하세요. FC 서비스 개발팀에서 육아(샤워 전문)와 iOS 앱(배민프레시) 개발을 담당하고 있는 최광훈입니다.배민프레시 2.0.0 iOS버전을 무사히 올리고, 아기 샤워를 마치고, 밥을 먹이고, 잠을 재우고(그러나 새벽에 다시 깨었지. 30분을 울었지.), 사랑하는 부인과 함께 이유식을 만든 후, 고요함이 찾아온 금요일 저녁이었습니다. 그 동안 뒤쳐진 ...",http://woowabros.github.io/experience/2017/07/31/evolution-with-swift-evolution.html,0,woowabros,"android,react,objective-c,frontend,php",http://woowabros.github.io/img/2017-07-31/img1.jpg,2017-07-31,0
로그 데이터로 유저 이해하기,"우아한형제들 데이터서비스팀 송훈화입니다. 제 업무는 로그를 설계/정의하고 데이터를 분석하는 것입니다. 궁극적으로, 유저가 남긴 로그로부터 유저의 경험을 추정하고 니즈를 파악해 서비스 개선에 필요한 인사이트를 제공하는 것입니다. 이를 위해 로그 설계/수집/분석에 이르는 전반적 과정에 직/간접적으로 관여하고 있으며, 입사후 4개월간 경험한 내용과 생각을 공유하...",http://woowabros.github.io/woowabros/2017/07/30/logdata.html,0,woowabros,"jquery,docker,react,javascript,frontend,xml,backend",http://woowabros.github.io/img/2017-07-30/img1.png,2017-07-30,0
QR코드 속 보물찾기,"안녕하세요 배라개발팀 박민철 입니다. 배민7주년 행사 중 QR코드를 활용한 보물찾기 이벤트를 진행했던 경험을 이야기를 해보려 합니다.지난 6월 배민7주년 행사가 있었습니다.  배민7주년 행사 컨셉은 미래와 경쟁하자 였고, 미래기술에 대한 브레인스토밍 중 QR코드를 활용하자는 의견을 토대로 보물찾기 이벤트를 제작하게 되었습니다. 행사장소 곳곳에 붙여진 QR코...",http://woowabros.github.io/experience/2017/07/28/qrcode.html,0,woowabros,"mysql,android,database,java,docker,backend",,2017-07-28,0
QA != 통합테스트,"안녕하세요. 우아한형제들 품질개선팀에서 근무하고 있는 임선진입니다. 저희 팀에서는 우아한형제들 서비스와 제품에 대한 QA, QC, Testing 업무를 주로하고 있습니다. 이 글은 어찌보면 모두가 알고 있는 QA(Quality Assurance Assistant)에 대한 이야기 입니다.이 글을 팀장님도 아닌 제가 써도 되나… 많이 망설였습니다. 너무나 거국...",http://woowabros.github.io/woowabros/2017/07/23/QA-not-integrationTest.html,0,woowabros,,,2017-07-23,0
좋은 동료와 함께 성장하는 기쁨,"작년 10월 즈음 시작했던 토비님의 ‘토비의 스프링’ 책 스터디를 드!디!어! 끝! 마쳤습니다.   약 9개월의 시간이 걸렸으니 짧지 않은 시간이었네요. [함께해준 동료들 덕분에 스터디 끗!]아시다시피 토비의 스프링 책은 매우 두껍습니다.  그러한 책이 2권이나 되니 첫인상으로만 보자면 혼자 완독을 하기란 쉽지 않아 보이죠.  (아마 혼자 시작했다면, 중간...",http://woowabros.github.io/experience/2017/07/19/finish_toby_study.html,0,woowabros,,,2017-07-19,0
"똑똑, 프로젝트에 코틀린을 도입하려고 합니다.","이 글은 2017년 4월, 배민프레시에 코틀린 도입하는 과정에서 작성된 글을 바탕으로 재구성되었습니다.2017년 4월, 모바일 플랫폼에서 사용자 경험 극대화를 위한 여정의 첫발로 메인 개편 프로젝트를 시작했습니다. 이 프로젝트의 목표는 다음과 같습니다.기존 배민프레시의 앱은 웹뷰 기반에 하이브리드 구조로 만들어져 있었습니다. 이를 네이티브 앱으로 전환하며 ...",http://woowabros.github.io/experience/2017/07/18/introduction-to-kotlin-in-baeminfresh.html,0,woowabros,"android,css,web,java,json,html,frontend,php,backend",,2017-07-18,0
이직초보 어느 개발자의 이력서 만들기,"안녕하세요 저는 올해 2월부터 우아한형제들의 배라개발팀에서 일하고 있는 구인본입니다. 작년 연말에 잠시 휴식을 가진 후 1월부터 이직을 준비하면서 경험했던 것 중에 이력서를 쓰면서 생각하고 느꼈던 것들을 정리해보았습니다. 이력서는 이렇게 써야 해 저렇게 써야 해라는 것보단, 제가 저만의 이력서를 쓰면서 나름대로 시도하고 적용해본 경험을 공유해보고자 합니다....",http://woowabros.github.io/experience/2017/07/17/resume.html,0,woowabros,"sass,frontend",http://woowabros.github.io/img/2017-07-17/resume_0.png,2017-07-17,0
훅으로 Git에 훅 들어가기,"안녕하세요. 우아한형제들 CTO실 주문시스템개발팀의 라태웅입니다.요새 Git은 어느 조직이건 개인이건 많이 사용하고 계신데요, 굉장히 많은 기능이 있죠. 이중 몰라도 큰 상관은 없지만 좀 더 편리하게 Git을 사용할 수 있도록 도와주는 기능인 Git Hook에 대한 소개드리려고 합니다.여러분은 낚이고 계신겁니다(?)Git은 특정 상황에 특정 스크립트를 실행...",http://woowabros.github.io/tools/2017/07/12/git_hook.html,0,woowabros,,,2017-07-12,0
아이튠즈커넥트의 신기능 - 자동업데이트 사용자를 대상으로 점진적출시,"새로 배포하는 버전에 문제가 있을지도 몰라..점진적 출시는 2017년 6월 초에 아이튠즈커넥트 내에 새로 생긴 기능입니다. 점진적 출시에 대해 알기 위해서 우선 알아야 할 사항은, 자동 업데이트 기능입니다. 이 기능은 다운로드한 앱의 새로운 버전이 배포가 되면 자동으로 업데이트를 시켜줍니다.설정 > iTunes 및 App Store > 업데이트 켜기설정 앱...",http://woowabros.github.io/tools/2017/07/11/phased_release.html,0,woowabros,android,,2017-07-11,0
Java Enum 활용기,안녕하세요? 우아한 형제들에서 결제/정산 시스템을 개발하고 있는 이동욱입니다.이번 사내 블로그 포스팅 주제로 저는 Java Enum 활용 경험을 선택하였습니다.  이전에 개인 블로그에 Enum에 관해 알게 된 점들을 정리했음에도 선택한 이유는 제가 Enum을 통해 많은 도움을 얻었기 때문입니다. 상반기 팀 최대 과제인 신규 정산 플랫폼을 개발하면서 Enum...,http://woowabros.github.io/tools/2017/07/10/java-enum-uses.html,0,woowabros,android,,2017-07-10,0
레거시 코드를 파괴하는 Vim 벽돌 깨기,혼돈! 파괴! Vim!누군가 마음속에서 속삭이더군요.그래서 정신 나간 Vim 플러그인을 하나 만들어 보았습니다.플러그인을 설치한 다음 코딩하다 분노가 느껴지는 타임이 도래했을 때 :VimGameCodeBreak를 입력하면 해당 코드를 스테이지 삼아 벽돌 깨기 게임이 시작됩니다. 게임으로 박살 난 코드가 원본 파일에 저장되지는 않으니 와장창 다 때려 부수면 ...,http://woowabros.github.io/tools/2017/07/06/vim-game-code-break.html,0,woowabros,"ruby,python3,kotlin,android,java,python,scala,php",,2017-07-06,0
우리가 부르는 시니어 개발자는 누구인가?,"큰 프로젝트를 마치기 전에 저의 진로를 두고 많은 고민을 하였습니다. 개발을 한지 10여년이 지났고, 짧은 시간안에 저의 Technology Tree에서 큰 가지가 나누어 질 것이라고 생각이 들었기 때문에 이 고민은 자연스럽게 삶에 대한 고민으로 이어지고 있었습니다. 그리고 수 많은 고민중에 “나는 어떤 개발자인가?”를 스스로 묻게 되었고, 그 중에 가장 ...",http://woowabros.github.io/woowabros/2017/07/03/senior.html,0,woowabros,"android,mongodb,database,java,docker,angular,bitcoin,javascript,react,frontend,blockchain",,2017-07-03,0
배달의민족 안드로이드 7.27.0 장애 회고,지난 5월 23일 주소개편과 주문페이지 업데이트를 진행하였다. 기존 주소설정페이지는 외식배달과 일반업소에서 서로 다른 화면을 사용 중이었으나 이번 개편작업으로 통합하게 되었다. 통합하는 과정에서 일반업소에서도 보다 정확한 주소입력을 요구하게 되었으며 스키마도 변경되었다. 배달의민족은 주소를 기반으로 하는 서비스이기에 내부적으로는 많은 부분에서 수정작업이 이...,http://woowabros.github.io/experience/2017/06/20/memoir.html,0,woowabros,"jquery,android,webpack,css,javascript,react,html,frontend",http://woowabros.github.io/img/2017-06-20/imsosorry.png,2017-06-20,0
배민 API GATEWAY - spring cloud zuul 적용기,"서비스를 운영하고 개발하는 팀이라면, LEGACY라는 거대한 괴물이 얼마나 다루기가 힘든 일인지 동감 할 것이다. 이 괴물이 오래되면 될수록, 크면 클수록… 제가 운영하고 개발하고 있는 팀에도 7년 묵은 괴물이 살고 있습니다. 이 괴물을 한번에 팍~하고 변화시키기에는 너무나 많은 개발 비용이 듭니다. 그리고 운영은 어쩔… 그래서 저희 팀에서는 API GAT...",http://woowabros.github.io/r&d/2017/06/13/apigateway.html,0,woowabros,"mysql,android,database,java,docker,backend",,2017-06-13,0
[모집] 우아한테크캠프 참가자를 모집합니다.,"우아한테크캠프 참가자를 모집합니다.이미 외부에는 우아한형제들에서 인턴을 모집하는 것으로 공고가 나가고, 몇몇 분들이 공유도 해 주신 상황인데요. 이번에 진행하는 행사의 정확한 명칭은, 우아한형제들의 인턴모집이 아니라 우아한형제들이 개최하는 우아한테크캠프이며, 이 캠프에 참가하실 분들을 모집하고 있습니다.이번 캠프는, NHN NEXT에서 교수님으로 계셨던 김...",http://woowabros.github.io/woowabros/2017/05/15/woowa_techcamp.html,0,woowabros,"mongodb,database,angular,react,javascript,frontend,docker,backend",,2017-05-15,0
프로세스 개선이 현업에서 정착되려면,이 글은 프로젝트 프로세스의 개선에 관련된 이야기 입니다. 그리고 몇 달전 프로젝트에서 프로세스 구상하고 적용했던 경험들을 이야기하려 합니다.  만약 누군가가 우리팀이 겪은 것과 비슷한 상황에 처해 있다면 이 이야기가 조금이나마 도움이 될 것이라고 기대합니다.어느 겨울  군부대에서 이등병이 차가운 물로 걸레를 빨고 있었습니다. 그 모습을 대대장이 우연히 보...,http://woowabros.github.io/woowabros/2017/04/18/process.html,0,woowabros,,,2017-04-18,0
배민 신춘문예 개발기,인생은 멀리서 보면 희극이고 가까이서 보면 비극이다. ~ Charlie Chaplin배민신춘문예는 매년 이맘때 진행하는 이벤트로 그 해 마케팅실의 염원을 담아 대규모로 진행하는 이벤트이다. 보통 우리 회사에서는 이벤트를 마케팅실에서 직접 정해진 템플릿을 이용해 구현하나 신춘문예같은 복잡한 형태의 이벤트는 팀(웹UI개발팀)에서 작업해주는 케이스가 있다.배민 ...,http://woowabros.github.io/woowabros/2017/03/20/spring.html,0,woowabros,,,2017-03-20,0
OSORI 권한관리 플랫폼,인증(Authentication)과 인가(Authorization)중  Authorization부분을 담당하며 권한 관리를 쉽게 해주는 플랫폼으로  UI형태의 관리 페이지와 라이브러리를 제공함으로써 최소한의 비용으로 연동할 수 있도록 개발되었습니다.  [Osori-Admin 메인화면]서비스 아키텍쳐가 모놀리틱 아키텍처에서 마이크로 서비스 아키텍처 (aka....,http://woowabros.github.io/tools/2017/03/07/osori.html,0,woowabros,"vue,typescript,angular,react,javascript,angularjs,frontend,php,reactjs,docker",,2017-03-07,0
AWS KMS를 이용한 암호화 API 구축하기,서버 없이 쉽고 빠르게 암복호화 API서비스를 만들어 봅니다.지난해 우아한형제들은 정보보호관리체계(ISMS)인증 심사를 준비하며 개인정보 암호화 키를 물리적으로 분리하여 보다 안전하게 관리할 수 있는 AWS Key Management Service(이하 KMS) 도입을 결정했습니다. 그리고 운영 리소스를 최소화하고 트래픽에 유연하게 대처하기 위해 AWS 서...,http://woowabros.github.io/experience/2017/02/06/aws-kms.html,0,woowabros,"machine,machinelearning,docker",,2017-02-06,0
"빌링 시스템 장애, 이러지 말란 Maria~","안녕하세요! 우아한형제들에서 빌링/정산 시스템 개발을 맡고 있는 이주현이라고 합니다.  저는 지난 7월 입사한 이래로 배민에서 진행하는 다양한 이벤트에 대응하며 짧지만 강한 경험들을 하고 있습니다. 그중 얼마 전 있었던 빌링 시스템 장애와 관련된 이야기를 해보려 합니다.질문: “선임님, 우리 회사는 왜 퇴근 시간이 6시 30분인가요?”대답: “응 그건 바로...",http://woowabros.github.io/experience/2017/01/20/billing-event.html,0,woowabros,"mysql,android,database,java,backend",,2017-01-20,0
소소한 배민라이더스 BROS 2.0 오픈 이야기,"배달의민족앱은 배달음식점을 앱을 통해 주문하는 것인데, 배민라이더스 는 그동안 배달을 하지 않던 맛집(?)을 앱으로 주문할 수 있는 서비스입니다. 앱을 주문하는 사용자의 앱을 사용하는 방법은 모두 같지만, 배민라이더스는 배달을 직접 수행합니다. BROS 1.0는 배달의민족에서 주문이 들어오면 해당 주문을 배달 센터에 연계하여 배달 라이더분들이 업소로 음식을...",http://woowabros.github.io/experience/2016/12/27/baemin-riders-project.html,0,woowabros,"react,android,frontend",,2016-12-27,0
좌충우돌 실전 프로젝트 개발 스토리,우아한형제들의 배민B2C개발팀에서 서비스 개발을 맡고 있는 이수홍입니다. 이번에 제가 맡게된 통합인증 프로젝트를 진행하면서 좌충우돌 겪었던 이야기를 들려 드리고 싶어서 이렇게 글을 적어봅니다.입사 후 드디어 프로젝트를 맡게 되었습니다. 그것은 다름 아닌 통합인증 프로젝트! 이 프로젝트가 진행된 계기가 사내에서 “배달의 민족” 서비스뿐만 아니라 “배민프레시”...,http://woowabros.github.io/experience/2016/12/23/baemin-auth-project-developer-story.html,0,woowabros,,,2016-12-23,0
누군가에게는 빼빼로데이. 누군가에게는?,"11월 11일 빼빼로데이. 많은 인터넷 서비스 회사들이 빼빼로데이를 맞이하여 여러 이벤트를 준비한 것처럼, 배민 또한 이벤트를 준비했습니다. 아침 11시부터 선착순 1,111명에게 11,000원 할인쿠폰을 발급하는 이벤트. 선착순 이벤트의 특성상 짧은 시간에 과도한 부하가 걸리기 마련이고, 이 때 시스템 장애로 이어진 경우가 있다보니, 치도스 공격이라는 말...",http://woowabros.github.io/experience/2016/11/28/woowahan_4one_event.html,0,woowabros,"mysql,mongodb,database,docker,backend",,2016-11-28,0
AWS IoT 버튼을 활용하여 차임벨 만들기,우아한형제들 사무실 입구에는 이런 안내문이 붙어 있습니다. 사원증을 깜박하고 출근한 직원들이 문을 두드리면 문 근처의 직원들이 일에 집중하기 힘들다는 것이 그 이유였는데요. 재치있고 재밌게 쓰여 있지만 결국 한줄로 요약하면 ‘문 두드리지 마세요.’인 것. 하지 말라고 하는 것보다 더 좋은 방법이 없을까를 고민하던 중 일전에 재있을 것 같아 구입해서 테스트만...,http://woowabros.github.io/study/2016/10/28/woowahan_chime_bell.html,0,woowabros,"android,docker",,2016-10-28,0
Sql server 2012 / Event ID 36888 Schannel Error,"데이터서비스팀은 10월 정기점검일을 맞아 메인 서비스 DB로 운영중인 Windows Server 2012 R2, SQL Server 2012 2기를 업데이트 및 리부팅 작업을 진행하였습니다.  강력한 IO 성능을 위해 도입한 FusionIO 의 점검도 하고, Table 들의 인덱스도 손보고 각종 점검도 했습니다. 간단한 서비스 테스트를 진행한후 서비스를 오...",http://woowabros.github.io/experience/2016/10/19/schannel-36888.html,0,woowabros,"mysql,python3,android,database,java,python,php,backend",,2016-10-19,0
배달의민족 연성체를 맞이하며,"연성체 때문에 행복한 연성이 아빠가2016년 한글날을 맞아 네 번째 발표된 배달의민족 연성체는 제게 좀 특별한 의미입니다.인원이 10명도 되지 않던 시절부터 우아한형제들은 약간 특이한 행보를 해 오고 있습니다. 2012년부터는 PC용 폰트를 만들기 시작했고, 그 이듬해부터 매년 하나씩 폰트를 발표하고 있습니다. 처음에는 이렇게 많은 사랑을 받게 될 지 (저...",http://woowabros.github.io/woowabros/2016/10/10/font_yeonsung.html,0,woowabros,,http://woowabros.github.io/img/2016-10-10/ss_001.png,2016-10-10,0
9X년생 개발자 모임 참석 후기,9X년생 개발자 모임 5회차 참석 후기입니다 :)이번 9X년생 개발자 모임1은 우아한형제들에서 진행이 되어 한 번도 참여해본 적 없던 저도 참석하는 행운을 누렸습니다.  모임은 우아한형제들 키친에서 7시에 개최되는 것이었습니다.  모임 30분 전인 6시 30분경부터 기념품이 준비된 데스크를 통해 우아한형제들 키친으로  참석자분들이 입장을 시작하셨는데 한결같...,http://woowabros.github.io/experience/2016/09/26/9XDconf.html,0,woowabros,"android,java",,2016-09-26,0
다 때가 있다 - 우아한형제들 개발자 모집,"우아한형제들에서 같이 일하고 함께 성장할 개발자분들을 모십니다.우아한형제들에서 같이 일하실 개발자들을 모집합니다. 이번 모집은 서버 개발자, 모바일 개발자, 프론트엔드 개발자, 보안 엔지니어, 네트워크 엔지니어 등 여러 직무에 걸쳐서 진행됩니다. 각 직무의 채용 공고는 우아한형제들의 채용 공고 페이지에서 보실 수 있으며, 바로 아래에도 편하게 보실 수 있도...",http://woowabros.github.io/woowabros/2016/09/22/all_in_good_time.html,0,woowabros,"android,java,docker",,2016-09-22,0
[공유] 소프트웨어 팀을 위한 컨플루언스 가이드,"컨플루언스를 좀 더 효과적으로 활용할 수 있는 방안을 정리한 문서를 공유합니다.제가 6월에 우아한형제들의 Baby Steps 라는 글을 쓸 때, Confluence(위키)를 도입한 과정에 대해서 간단히 적은 바 있습니다. 그 때 적은 글을 다시 발췌하면…무엇부터 접근해야 할까 고민하며 살펴 보니, 회사가 바로 제가 입사하기 한 두 달 전에 Confluenc...",http://woowabros.github.io/woowabros/2016/09/13/confluence_guide.html,0,woowabros,"android,css,java,bootstrap,frontend,docker",,2016-09-13,0
"우아한, WoowahanJS","사람들이 행복해하는 소프트웨어를 만드는 프로그래머가 되는 것을 목표로 살아가는 아들 바보 프로그래머. 우아한형제들에서 웹 프런트앤드 프레임워크, 서비스, 제품 등을 만들고 있습니다.아마도, 많은 웹 프론트앤드 개발 조직은 나름의 자체 프레임워크이 있을 것입니다. 우아한형제들의 웹 프론트앤드 팀에서도 나름의 필요에 의해 자바스크립트 프레임워크를 만들어 사용하...",http://woowabros.github.io/tools/2016/09/07/woowahan-js.html,0,woowabros,"vue,jquery,webpack,css,angular,react,javascript,bootstrap,html,frontend,reactjs",,2016-09-07,0
Happy Code,"사람들이 행복해하는 소프트웨어를 만드는 프로그래머가 되는 것을 목표로 살아가는 아들 바보 프로그래머. 우아한형제들에서 웹 프런트 앤드 프레임워크, 서비스, 제품 등을 만들고 있습니다.우아한형제들에 입사한 후 다른 회사와 많이 다르게 느껴지는 부분은 자발적 나눔이 참 많다는 것입니다. 사내 식당인 “우아한 키친”의 운영 조직인 “밥상회” 또한 직원 자치로 운...",http://woowabros.github.io/woowabros/2016/09/05/happy_code.html,0,woowabros,"jquery,css,angular,react,javascript,python,angularjs,bootstrap,html,frontend,nodejs,xml,backend",,2016-09-05,0
쉽고 재밌는 정규식 이야기,PC 주문접수 프로그램에서 개인정보 보호법을 적용하기 위해 취소된 주문의 개인정보를 숨겨야 할 필요가 생겼습니다. ‘앱의 주소검색 모양새를 보아하니 서버에서 두개의 필드를 받아서 처리해야겠군!’ 이라고 생각한 것이 저의 첫번째 착각. 하지만 그런거 없고 주소정보는 한 필드에 저장하고 있습니다!  그러면 주문접수 앱은 어떻게 처리하고 있을까?문제는?그러면 어...,http://woowabros.github.io/study/2016/08/16/easy_and_fun_reg_exp.html,0,woowabros,"php,python",,2016-08-16,0
첫 Java 프로젝트의 생생한 후기,"이번에 처음으로 Java 8 + Spring Boot + JPA 를 이용하여 프로젝트를 진행 하였는데, 그 때 느꼈던 점을 공유 하고자 합니다.저는 이전 회사에서는 Java 를 사용했었지만, Spring Framework 은 사용 하지 않았습니다. 주로 책을 보며 개념을 익혔고, 사외에서 스터디 등을 통해서 관련지식을 쌓아오고 있었습니다. 그래서 이번 프로...",http://woowabros.github.io/experience/2016/08/02/first_java_project.html,0,woowabros,"mysql,android,database,java,backend",,2016-08-02,0
좋은 퍼블리셔란 무엇일까?,"지난 주 금요일에 한국인터넷전문가협회에서 주관하는 인터넷 에코 어워드 퍼블리셔 부문에서 개인공로 최우수상을 받았다. 도대체 내가 뭘 해서 상을 받았고 다른 좋은 사람도 많은데 왜 내가 받았을까에 대한 고민을 몇가지 해보다가 이 글을 쓴다. 이 글은 수상후기이기도 하며 미래에 더 공부할 사람들에 대한 이야기, 그리고 내가 앞으로 해나갈 이야기이기도 하다.내 ...",http://woowabros.github.io/woowabros/2016/07/15/good_publisher.html,0,woowabros,,,2016-07-15,0
"생각하라, 객체지향처럼","2년차 쪼랩이가 객체지향을 처음으로 접하고 공부를 하면서 나름대로 정리해보았습니다.안녕하세요. B2B시스템개발팀 김승영입니다.먼저, 이 글은 지난 02월에 작성되어 사내 위키에 공유되었던 글임을 미리 알려드립니다. 참고로 현재는 Biz상품개발팀에서 지내고 있습니다.ㅋㅋ이번 글은 < 객체지향의 사실과 오해 >라는 책의 ‘07장. 함께 모으기’ 중 커피 전문점...",http://woowabros.github.io/study/2016/07/07/think_object_oriented.html,0,woowabros,android,,2016-07-07,0
우아한형제들의 Baby Steps,"우아한형제들은,어제보다 성장함에 의미를 두고,함께 성장하는 것을 꿈꾸는 조직입니다.”2016년도 딱 반이 지난 6월 30일. 지난 반 년을 돌이켜 봅니다. 반 년 동안 어떤 일들을 했나 돌이켜 보다가 생각난 것이, 바로 우아한형제들 기술조직 블로그를 개설한 것인데요. 생각난 김에, 이 블로그를 만들 때 생각하던 것을 말씀 드릴까 합니다.이 블로그는 우아한형...",http://woowabros.github.io/woowabros/2016/06/30/woowabros_cto.html,0,woowabros,"backend,mysql,android,css,database,java,python,bootstrap,frontend,php,docker,sql",,2016-06-30,0
IntelliJ 의 VIM 플러그인 마개조하기,"마개조 그거슨 개발자의 로망   …이 아니라, 불편한 것을 고쳐 씁시다.이 글에서 다루는 IDEA 의 VIM 플러그인인 IdeaVIM의 버전은 2015년 11월 2일에 나온 0.44 버전을 기준으로 합니다. (2016년 6월이 되었는데도 아직 다음 버전이 나오지 않았습니다)5월 11일부터 회사에서 라이선스를 받은 IntelliJ IDEA 를 사용하고 있습니...",http://woowabros.github.io/tools/2016/06/18/ideavim-customize-00.html,0,woowabros,"android,python,java",,2016-06-18,0
스타워즈 깨어난 포스 리뷰,"우아한형제들의 CTO실 사람들이 새로운 기술이나 개발 코드만 얘기하지는 않습니다.   여행담이나 새로 산 전자 기기에 대한 얘기, 영화에 대한 감상도 많이 나눕니다.  작년 겨울, 스타워즈 깨어난 포스에 대한 관련 정보와 감상 리뷰를 사내 위키에 올렸었고, 그 글을 옮겨봅니다.알게 모르게 개발자와 스타워즈는 여러 관계를 가지고 있습니다.  포토샵은 스타워즈...",http://woowabros.github.io/nerd/2016/06/02/starwars_force_awakens.html,0,woowabros,,,2016-06-02,0
Google Apps Script 사용 이야기 (3/3),"우아한형제들은 협업 도구로 Google Apps를 사용하고 있습니다. 사내 업무를 손쉽게 자동화하기 위하여 Apps Script를 도입한 이야기를 소개합니다. <마지막 이야기>우리는 사내 알람 봇을 가지고 있었다. 서비스 이슈를 모니터링하고 알람을 하는 역할을 한다.  Google Apps Trigger로 알람을 제작하면 서버에 부담이 가지 않기 때문에, ...",http://woowabros.github.io/tools/2016/05/30/apps_script_3.html,0,woowabros,"javascript,jquery,android",,2016-05-30,0
Google Apps Script 사용 이야기 (2/3),"우아한형제들은 협업 도구로 Google Apps를 사용하고 있습니다. 사내 업무를 손쉽게 자동화하기 위하여 Apps Script를 도입한 이야기를 소개합니다. <두 번째 이야기>Google Apps의 운영 Role을 다른 사람이 가져가게 되었다. 사용자 관리의 어려움을 알고 있었기에, 내가 사용하던 스크립트를 간단하게 이용할 수 있도록 범용으로 만들어보기로...",http://woowabros.github.io/tools/2016/05/30/apps_script_2.html,0,woowabros,"javascript,jquery",,2016-05-30,0
Google Apps Script 사용 이야기 (1/3),"우아한형제들은 협업 도구로 Google Apps를 사용하고 있습니다. 사내 업무를 손쉽게 자동화하기 위하여 Apps Script를 도입한 이야기를 소개합니다.  <첫 번째 이야기>Google Apps를 공식적으로 회사에 도입하게 되었다. 초기에 Google Apps를 어려워하던 분들도 있었지만, IT 회사 답게 다들 금세 적응하고 잘 활용하기 시작했다.업무...",http://woowabros.github.io/tools/2016/05/30/apps_script_1.html,0,woowabros,,,2016-05-30,0
[우아한 인터뷰] 신입사원 김용대 편,우아한형제들의 기술 블로그를 열었습니다. 이 곳에 차곡차곡 쌓여갈 글들은 기술공유와 더불어 우아한형제들의 개발부서인 CTO실 사람들의 이야기를 담을 예정입니다. 그 시작으로 최근에 입사한 신입사원 김용대님을 인터뷰했습니다. [긴장한 기색이 역력한 김용대님]이제 들어온 지 일주일 정도 되어서 인수인계를 받고 있는 중인데요. 방금도 인수인계를 받다 왔네요.(웃...,http://woowabros.github.io/interview/2016/04/28/interview_yongdae.html,0,woowabros,,,2016-04-28,0
