title,content,url,cnt,source,keyword,image,createdAt,priority
kakao의 오픈소스 Ep4 - HBase Tools,"“카카오의 오픈소스를 소개합니다” 네번째는 terence.yoo와 동료들이 개발한 HBase Tools입니다.[HBase Tools]는 카카오에서 대규모 HBase 클러스터를 운영하면서 만들어진 도구들을 하나로 묶은 것입니다.​HBase 주요 버전별 빌드를 제공하고 있어서 가져도 쓰기도 좋지만, HBase의 부실한 도구들 때문에 고생하셨던 분들에겐 나만의 ...",http://tech.kakao.com/2016/03/24/opensource-4-hbase-tools/,0,kakao,,http://tech.kakao.com/files/hbase-table-stat.png,2016-03-24,0
DNS 기반의 Redis HA 구현,이번 글에서는 DNS 기반의 Redis HA에 대한 이야기를 해보려고 합니다. DNS TTL이 무엇인지 그리고 그것을 어떻게 이용해서 Redis HA를 구현했는지 살펴보겠습니다.먼저 도메인의 TTL에 대해 이야기해 보겠습니다. TTL은 Time To Live의 약자로 도메인을 캐싱하고 있는 시간을 의미합니다. 누군가 A라는 도메인에 대해 질의를 했다면 응답...,http://tech.kakao.com/2016/03/18/redis-ha-dns/,0,kakao,"mysql,mongodb,database,docker,backend",http://tech.kakao.com/files/redis-ha-dig-kakao.png,2016-03-18,0
kakao의 오픈소스 Ep3 - HBase Region Inspector,“카카오의 오픈소스를 소개합니다” 세번째는 jg.choi와 동료들이 개발한 HBase Region Inspector입니다.HBase Region Inspector는 HBase의 여러 리젼에 분산된 데이터를 시각적으로 보여주는 실용적인 도구입니다.카카오에서도 대규모 HBase 클러스터 운영에 큰 도움이 되고 있는 유용한 소프트웨어입니다. 특히 Clojure ...,http://tech.kakao.com/2016/03/11/opensource-3-hri/,0,kakao,"vue,android,angular,java,react,javascript,python,frontend,reactjs",http://tech.kakao.com/files/hri-range-partition.png,2016-03-11,0
Redis의 SCAN은 어떻게 동작하는가?,"Redis의 기능 중에 쓰면 안되지만, 그 단맛에 끌려 어쩔 수 없이 치게 되는 명령이 KEYS입니다. KEYS를 쓰는 순간, Redis는 이 명령을 처리하기 위해서 멈춰버립니다. 특히 트래픽이 많은 서버는 이 KEYS 명령 하나 때문에 많은 장애를 내게 됩니다. 그런데 어느 순간(!) Redis에 SCAN이라는 명령이 생겼습니다. KEYS의 단점을 없애면...",http://tech.kakao.com/2016/03/11/redis-scan/,0,kakao,"mysql,mongodb,database,docker,backend",http://item-kr.talk.kakao.co.kr/do/2FPpx81E0V62RDSr-GVgQXaq4FJCveCBKCNZV-bZscw_/872b56c06d9ac5bc264419e187b346041667fc7b08261b4c493670baa83d5cb9,2016-03-11,0
Monad Programming with Scala Future,"함수형 언어에 대해서 공부를 하다보면 언제나 Monad라는 녀석을 마주치게 됩니다. [Category Theory][1]의 수학적인 개념이 바탕이 되어 있는 Monad를 접하면 어렵고 난해해서, 많은 사람들이 Monad를 학습하는 과정에서 함수형 언어를 포기합니다. 하지만 Monad라는 장벽을 넘어서고 나면, 아니 조금만 이해하고 나면 함수형 언어를 개발하...",http://tech.kakao.com/2016/03/03/monad-programming-with-scala-future/,0,kakao,"android,python,java",http://tech.kakao.com/files/monad-haskell-learning-curves.png,2016-03-03,0
"그래, 가끔 Vim에서 GitHub을 보자!","vimrc 건드리기 좋은 목요일입니다. ;)기술 블로그 담당자가 글을 내놓으라고 닥달하니, 예전에 만들었던 플러그인이나 한번 꺼내볼까 합니다:https://github.com/junegunn/vim-github-dashboardVim 상에서 GitHub API를 이용해 dashboard 페이지를 보여주는 플러그인입니다. 왜 멀쩡한 브라우저를 놔두고 이런 짓...",http://tech.kakao.com/2016/03/03/vim-github-dashboard/,0,kakao,"typescript,android,java,angular,react,javascript,python,xml,frontend,docker,backend",http://tech.kakao.com/files/vim-ghd-1.png,2016-03-03,0
kakao의 오픈소스 Ep2 - MRTE(MySQL Realtime Traffic Emulator),"“카카오의 오픈소스를 소개합니다” 두번째는 matt.lee와 동료들이 개발한 MySQL Realtime Traffic Emulator(MRTE)입니다.MRTE는 실서비스용 MySQL 서버의 트래픽을 수집하는 MRTE-Collector와, 수집한 데이터를 테스트용 MySQL 서버에서 재현하는 MRTE-Player 두 개의 툴로 구성되어 있습니다.카카오에서도 ...",http://tech.kakao.com/2016/02/16/opensource-2-mtre/,0,kakao,"mysql,android,database,java,javascript,python,spring,php,docker,backend",http://tech.kakao.com/files/mrte-overall-arch.png,2016-02-16,0
"카카오스토리 팀의 코드 리뷰 도입 사례 - 코드 리뷰, 어디까지 해봤니?","얼마 전, 렘(Realm)의 기술 블로그에 올라온 코드리뷰, Github로 바로 적용하기 - Realm에서의 코드리뷰 소개라는 글이 많이 회자되었죠.카카오는 어떻게 하고 있을까~ 궁금해서 수소문을 했더니, 사내에서도 깃헙 잘 쓰기로 소문 난 카카오스토리 웹 클라이언트팀은 코드 리뷰도 잘하더군요 @..@그들의 코드 리뷰 경험을 “날 것” 그대로 공유합니다. ...",http://tech.kakao.com/2016/02/04/code-review/,0,kakao,,,2016-02-04,0
kakao의 오픈소스 Ep1 - 대용량 분산 그래프DB S2Graph,"“카카오의 오픈소스를 소개합니다” 첫번째는 shon.0와 동료들이 개발한 S2Graph입니다.S2Graph는 카카오에서 1년 여의 개발을 거쳐 카카오톡, 카카오스토리, 카카오뮤직, 선물하기, 다음앱, 다음뉴스, 다음쇼핑 등 20여개 이상의 서비스에 적용된 대용량 분산 그래프 데이터베이스입니다.[스칼라] 언어와 Play 프레임웍으로 작성된 그래프 API 서버...",http://tech.kakao.com/2016/01/29/opensource-1-s2graph/,0,kakao,"android,java,javascript,tcp,python,scala,spring,php,docker,backend",http://tech.kakao.com/files/s2graph-konigsberg-bridges.png,2016-01-29,0
L4 장비의 동작과 서비스 배포시 유의점,현재 카카오에서 대부분의 웹서버는 L3DSR (Direct Server Return)구성의 L7 HealthCheck 방식을 사용 중입니다. L7 HealthCheck 방식은 앞서 블로그에서 기술한적이 있는 것처럼 OSI 7Layer 중 Layer7 계층의 어플리케이션 응답을 체크하는 방식입니다. 카카오에서는 L4장비가 주기적으로 서버와 TCP 세션을 맺고...,http://tech.kakao.com/2014/05/30/l4/,0,kakao,,http://tech.kakao.com/files/l4-session-table.png,2014-05-30,0
kakao의 Anycast 활용 사례,네트워크 기술 하나 중 Anycast 는 DNS 서비스에서 주로 사용하고 있지만 KAKAO는 Anycast 기술을 확장하여 여러가지 어플리케이션 서비스에 사용되고 있습니다.특히 서버에서 Quagga 오픈소스를 이용하여 KAKAO 자체 망을 이용한 각 글로벌 POP 에 비용 절감 및 고 가용성 용도로도 많이 사용되고 있습니다. Anycast 라는 용어가 매우...,http://tech.kakao.com/2014/05/29/anycast/,0,kakao,,http://tech.kakao.com/files/anycast-routing.png,2014-05-29,0
kakao의 L3DSR 구성 사례,"서비스 웹서버 Load Balancing을 위한 메커니즘으로 KAKAO에서는 L3DSR 방식을 사용하고 있습니다. 멀티IDC에서 L3DSR 방식을 활용, IDC 위치나 서버의 물리적인 위치에 따른 제한없이 서비스 웹서버 Load Balancing이 가능하도록 구성하고 있습니다. 보통 서비스에서는 Inbound traffic 대비 Outbound traffi...",http://tech.kakao.com/2014/05/28/l3dsr/,0,kakao,android,http://tech.kakao.com/files/l3dsr-packet-flow.png,2014-05-28,0
